,text,id,user,created_at
0,"@korisupark 実は私も今Twitter低浮上で😂
ぜひぜひ落ち着いたら赤ちゃん広場への参加とか実際に会ったりとかしよ！💓またいつでも連絡ちょうだい😆🌸
愚痴でもウェルカムだよ〜😁✨",1510502421885194245,ito_egao,Sun Apr 03 06:20:15 +0000 2022
1,"@KazumaruPapa かずまるさーん✨
教えてくれてありがとう🥺🙏✨
なるほど！なるほど！
飲み慣れた味だと抵抗なく食べてくれるのね！👏
確かにそれは栄養満点そう！！！💯
ミルクユーザーさんは試してみる価値有りやね！✨",1510502050311774211,ito_egao,Sun Apr 03 06:18:47 +0000 2022
2,"@niko19tw ニコちゃん✨
ありがとね😭✨✨
私も忘れられないようにたまに浮上しなきゃ🤣❤️お互い素敵な春休みにしよ〜🌸",1510087337274871809,ito_egao,Sat Apr 02 02:50:51 +0000 2022
3,"@niko19tw ニコちゃーん✨
見てくれてありがとう🥺💕
ほんとみんな色々才能があって凄すぎる！😳👏✨まみちゃんのピアノめちゃくちゃすごいよね！❤️
みんなで楽しめて良かった〜😆🌸",1510087065655947265,ito_egao,Sat Apr 02 02:49:47 +0000 2022
4,"@0ha77 はなちゃーん✨
ご参加ほんとにありがとう🥺❤️
みんなでワイワイ出来て楽しかった🎵
娘ちゃんもご機嫌さんで良かった〜☺️🌸",1509785650362421250,ito_egao,Fri Apr 01 06:52:04 +0000 2022
5,"@happymammylife ハピちゃん✨
こちらこそほんとご参加ありがとうございました😭🙏✨
確かに独身時代のこと思い出すの大変だった🤣
みんなの過去も知れて面白かった〜😁💕",1509785438587809805,ito_egao,Fri Apr 01 06:51:13 +0000 2022
6,"@YzCpUqnZEtnqEsn さえちゃーん✨
ほんといつも仲良くしてくれてありがとう🥺💕安心できる〜❣️",1509785057610776576,ito_egao,Fri Apr 01 06:49:42 +0000 2022
7,"まみちゃんのリトミックはこちらから見られるよ😆🌸
https://t.co/FLYySI0OD4
ぜひおうちでお子さんとやってみてね🎵",1509468373872111621,ito_egao,Thu Mar 31 09:51:19 +0000 2022
8,"🌸春のウキウキお楽しみ広場🌸
あそびアリ！絵本アリ！交流アリ！の盛り沢山であっという間の素敵な時間でした。めちゃくちゃ楽しかった〜！まみちゃんのリトミック（リプ欄に動画有り）もさいちゃんの絵本読み聞かせもほんと最高でした👍ご参加い… https://t.co/nZr89oyMmY",1509468371619778568,ito_egao,Thu Mar 31 09:51:19 +0000 2022
9,"@pungerururu そう言ってもらえるとほんと嬉しい😭💕💕💕ありがとう🙏
ぜひぜひこれからもよろしくね🥺✨✨✨",1509371720188137473,ito_egao,Thu Mar 31 03:27:15 +0000 2022
10,"@pungerururu おもちちゃーん！！！✨
素敵な感想ありがとう😭💕
楽しんでもらえていたらほんと嬉しいです🥺❤️
私自身もとっても楽しかった😆🌸
ご参加ほんとありがとね〜😭🙏✨✨✨",1509361863766597637,ito_egao,Thu Mar 31 02:48:05 +0000 2022
11,"@pocolove2008 ぽこちゃーん✨
わざわざリプありがとう😭💕
その優しさが嬉しい😭✨✨✨
ぜひぜひ今後ともよろしくお願いします🙇‍♀️❤️",1509141895120781321,ito_egao,Wed Mar 30 12:14:00 +0000 2022
12,"@smile_yuki_web ありがとうございます😊
今はバタバタと大変かと思いますがご自愛ください🌸",1508926492729741315,ito_egao,Tue Mar 29 21:58:05 +0000 2022
13,"@yudamam_8367 ひーたん✨
いつもほんと優しいリプありがとう😭💕こんなに一緒の時間過ごすのもあと少しかぁと思うと感慨深いよ🥲❤️
楽しみまーす🥳",1508926471087157250,ito_egao,Tue Mar 29 21:57:59 +0000 2022
14,@oyakonotameni いである先生の温かいお言葉に泣けます😭ありがとうございます😭✨✨✨,1508926444532953088,ito_egao,Tue Mar 29 21:57:53 +0000 2022
15,"@papa_pasu パパスん✨
いつもあたたかいリプありがとう😭💕今の娘との時間は有限だからね🥺楽しみます🥳",1508926420621295616,ito_egao,Tue Mar 29 21:57:47 +0000 2022
16,"@SH0GO_Savings しょうさん✨
ほんと夫婦間のコミュニケーションは特に子ども産まれてから大切だなぁと実感しています🥺一緒に楽しみたいですよね💓",1508926393295388672,ito_egao,Tue Mar 29 21:57:41 +0000 2022
17,"@himawar23271905 そして双子ちゃんだったの⁉︎😳💕
育児しながらの妊婦さん大変だよね🥲
ほんといろんなものに頼りながら無理せずね🥺",1508702773583380480,ito_egao,Tue Mar 29 07:09:06 +0000 2022
18,"@smile_yuki_web ゆきさん✨
ご出産おめでとうございます☺️🌸
そしてリプありがとうございます💓
もしzoom参加ご希望でしたらお気軽におっしゃってくださいね✨
よろしくお願いします🌱",1508702438521380866,ito_egao,Tue Mar 29 07:07:46 +0000 2022
19,ついにもう少しで娘も年初さん。こんなに多くの時間を一緒に過ごすのもあとわずか…という事でしばらく娘との時間を最優先するためTwitterはかなり低浮上になりそうです。隙間時間にちょこちょこ遊びに来ます！hug＊emiのご予約は4月… https://t.co/oXIJB6DRdr,1508575565913108480,ito_egao,Mon Mar 28 22:43:37 +0000 2022
20,"いよいよ明後日！😆✨
まみちゃん@wahahamammy のピアノもさいちゃん@saichan_ehon の絵本もほんっっとに楽しみ💓
みんなでワイワイできる交流会も予定しています🌱
最高の時間になること間違いなし🥳

参加希望は… https://t.co/LRva8tpCO5",1508575426087514113,ito_egao,Mon Mar 28 22:43:04 +0000 2022
21,"@YzCpUqnZEtnqEsn さえちゃん✨
ありがとう🥺💕
ほんと話を聞いてもらえるだけで救われる☺️🌸",1507635450810298371,ito_egao,Sat Mar 26 08:27:56 +0000 2022
22,"@HinaOkanYade ちぃさん
めちゃくちゃわかります😭
わかっていても難しい…💦
だから自分の気をそらすこともアリですよね！👍",1507635297973985283,ito_egao,Sat Mar 26 08:27:20 +0000 2022
23,"@Cutetwin_mother ゆーこさん✨
素敵な記事教えていただきありがとうございます😭💕
便利な商品やグッズがまとめてあってとっても参考になります…！😳👏✨✨✨すごいですね！😆
参考になる情報満載です！💓",1507634911833780225,ito_egao,Sat Mar 26 08:25:48 +0000 2022
24,"@happymammylife @wahahamammy おぉぉぉ！！！！！✨✨✨
わざわざありがとう😭💕
途中参加や退出も大丈夫だから🙆‍♀️
前日になっても全然大丈夫！😆✨
待ってるね〜❣️",1507634086453542913,ito_egao,Sat Mar 26 08:22:31 +0000 2022
25,"@nanakamado2020 ななかまどちゃーんのブログってめちゃくちゃ参考になるよね！😳👏💕✨
素敵な記事教えてくれてありがとう😭✨✨✨
役立つ情報満載👏✨✨
ほんとにありがとう🙏",1507633595715780609,ito_egao,Sat Mar 26 08:20:34 +0000 2022
26,"@atsuyumin ゆみちゃん✨
教えてくれてありがとう😭💕
おぉ！クリームソースが好きだったんだね❣️子どもによって好きな味付けがある場合あるし、それに気付けるといいよね🥺✨",1507632308467093504,ito_egao,Sat Mar 26 08:15:27 +0000 2022
27,"@yudamam_8367 ひーたーん！！！✨
教えてくれてありがとう😭💕
これやんね？
こういうまとまってるやつってめちゃくちゃ便利よね👏✨✨✨
角切りカットはほんと面倒やった😂
リアルな声、参考になる〜🥺❤️ https://t.co/yOP4c6TkQ4",1507616922841452544,ito_egao,Sat Mar 26 07:14:19 +0000 2022
