,id,name,username,created_at,protected,withheld,location,url,description,verified,entities,profile_image_url,public_metrics,pinned_tweet_id
0,1591949523634774017,ころも🌷Web制作勉強中,koromo_dayon,2022-11-14T00:23:40.000Z,False,,,,1児と1匹のアラサーママです🧒🐶収入を増やしたいと思い、web制作の勉強を始めました。#テックアカデミー,False,"{'description': {'hashtags': [{'start': 43, 'end': 52, 'tag': 'テックアカデミー'}]}}",https://pbs.twimg.com/profile_images/1601012938818879489/3m544s2U_normal.jpg,"{'followers_count': 76, 'following_count': 64, 'tweet_count': 34, 'listed_count': 0}",
1,1564219628255326208,のこ♨️web&LPデザイン×教育 / 福祉 / ママ向け,Noco_Design770,2022-08-29T11:53:23.000Z,False,,制作実績はこちら👉,https://t.co/NcvTqSGERg,【30代未経験からwebデザイナーへ】高校教師▶︎職業訓練校▶web制作会社 | デザイン歴6年 | 3歳👧子育て中 | 大手企業のLP制作経験有り | フォントおたく | LP ロゴ 印刷物 SNSなどトータルで制作🌈 フルタイムweb制作会社ワーママの日常、複業についてつぶやきます,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NcvTqSGERg', 'expanded_url': 'https://lit.link/noconocodesign', 'display_url': 'lit.link/noconocodesign'}]}}",https://pbs.twimg.com/profile_images/1588719122690342912/BA4_Htl__normal.jpg,"{'followers_count': 1311, 'following_count': 1094, 'tweet_count': 742, 'listed_count': 3}",1.609329703202222e+18
2,1320726608206938113,🐬婚捨イさん🐳,konsyai3,2020-10-26T13:59:20.000Z,True,,暗闇ちほー,https://t.co/lkJRDYQYqv,大事な婚約者に捨てられたアライさんなのだ 精神疾患あるのだ 何回も自殺を試みてるけど、失敗してるのだ アセンブリ言語の専門家なのだ！ #婚約者物語 ママ💍⇨@Yatakitune09 コアくん助手→ @SocketT_P4PDPEE ゆらち→@ASUSTUFJP   ＃研究会CASM,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lkJRDYQYqv', 'expanded_url': 'http://ikuchankai.html.xdomain.jp/doukoukai/main.html', 'display_url': 'ikuchankai.html.xdomain.jp/doukoukai/main…'}]}, 'description': {'hashtags': [{'start': 67, 'end': 73, 'tag': '婚約者物語'}, {'start': 134, 'end': 142, 'tag': '研究会CASM'}], 'mentions': [{'start': 78, 'end': 91, 'username': 'Yatakitune09'}, {'start': 100, 'end': 116, 'username': 'SocketT_P4PDPEE'}, {'start': 121, 'end': 131, 'username': 'ASUSTUFJP'}]}}",https://pbs.twimg.com/profile_images/1607377651811127297/8ybBK-mv_normal.jpg,"{'followers_count': 628, 'following_count': 570, 'tweet_count': 44177, 'listed_count': 4}",1.4732345336215716e+18
3,1546998562911059968,ひとごん@webデザイン×コーディングに関するブログを運営中,hitogon_relearn,2022-07-12T23:23:14.000Z,False,,,,長年勤めた会社を退職。現在はコーディングに関する知識をブログで発信中💻30代ママです😊好きなことは、読むこと、書くこと、学ぶこと！webデザインやブログが好きな人と繋がりたいです☺️,False,,https://pbs.twimg.com/profile_images/1546998722634346496/DB4VBCBn_normal.jpg,"{'followers_count': 1321, 'following_count': 1316, 'tweet_count': 756, 'listed_count': 4}",1.5506023322572554e+18
4,1485047016107671552,きいろ🍯お得情報発信🉐,yellow2022123,2022-01-23T00:29:47.000Z,False,,,,楽天やAmazonでお買い物|子育てママ|ジャニーズ|お買い物|が好きです😊 相互フォロー歓迎、フォロバいきます🙇‍♀️ #ほぼコン でTwitterアフィリエイト勉強中！Webライター歴もうすぐ2年。アマアソ参加中,False,"{'description': {'hashtags': [{'start': 61, 'end': 66, 'tag': 'ほぼコン'}]}}",https://pbs.twimg.com/profile_images/1560652066829500418/9z2ykwgL_normal.jpg,"{'followers_count': 125, 'following_count': 245, 'tweet_count': 1437, 'listed_count': 0}",1.6209287337996698e+18
5,1531900768898646017,ミリー🐈‍⬛ ￤6 Kids ママ￤ Webデザイン&制作,TWIGGY_DESIGN,2022-06-01T07:29:49.000Z,False,,,,👧0👧 1 👦3 👧5 👧7 👧9歳 のママ￤Webデザイン&制作勉強中￤神戸🏡￤フリーランスになって家族でフランス移住するのが夢🇫🇷￤#デイトラ ￤#codolife7期 ￤#デザトレ2期,False,"{'description': {'hashtags': [{'start': 68, 'end': 73, 'tag': 'デイトラ'}, {'start': 75, 'end': 86, 'tag': 'codolife7期'}, {'start': 88, 'end': 95, 'tag': 'デザトレ2期'}]}}",https://pbs.twimg.com/profile_images/1547756563204476933/NYHgN1HK_normal.jpg,"{'followers_count': 546, 'following_count': 2284, 'tweet_count': 408, 'listed_count': 5}",
6,1540129760017141761,はしのさん@株式会社キャパ採用担当,capainc_recruit,2022-06-24T00:29:46.000Z,False,,秋葉原,https://t.co/TlL6h9hpfr,株式会社キャパ採用担当😁｜息子2人｜ワーママ｜ゴルフ⛳️｜CAD開発40年💭｜建設/製造業界のDXを推進｜建設/土木/製造/デジタルツイン/スマートコンストラクション｜ベンチャーの挑戦心と大手に負けない福利厚生｜文理不問！エンジニア志望の学生募集中！｜質問はこちら→https://t.co/ocWoezjbxB,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TlL6h9hpfr', 'expanded_url': 'https://www.capa.co.jp/', 'display_url': 'capa.co.jp'}]}, 'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/ocWoezjbxB', 'expanded_url': 'https://peing.net/ja', 'display_url': 'peing.net/ja'}]}}",https://pbs.twimg.com/profile_images/1544184094916915200/2KJT-Snx_normal.jpg,"{'followers_count': 708, 'following_count': 714, 'tweet_count': 536, 'listed_count': 3}",1.5898204726568223e+18
7,1466700009618182149,りょうまま@ブログ初心者_副業月5万目標,ryo_mama118,2021-12-03T09:25:17.000Z,False,,,https://t.co/57J6O8EeXU,"2歳の男の子👦🍀を育てながらワーママしています。
広告デザイン会社で時短勤務中。
子供が小学生になるまでに本業を辞めて在宅でできる副業が本業になるのが目標です✨
趣味はスターダストの女性アイドルの応援🍀🦐",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/57J6O8EeXU', 'expanded_url': 'https://ryo-mama.com/', 'display_url': 'ryo-mama.com'}]}}",https://pbs.twimg.com/profile_images/1514065827305488384/nDiKOMPB_normal.jpg,"{'followers_count': 682, 'following_count': 882, 'tweet_count': 390, 'listed_count': 18}",1.5083838124553953e+18
8,1289347731559833600,はたママproject【公式】,hatamamaproject,2020-07-31T23:50:48.000Z,False,,,https://t.co/LgUmsj6IIF,"株式会社シンプルメーカーが運営するワーママを応援・キャリアをつなぐメディア「はたママproject」の公式Twitterアカウントです。
働きやすさを追求する企業様へのインタビューが中心！ #企業公式相互フォロー ⭐️インスタはこちら→https://t.co/eO0nXECwTV",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LgUmsj6IIF', 'expanded_url': 'https://www.hatarakumama-pj.com/', 'display_url': 'hatarakumama-pj.com'}]}, 'description': {'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/eO0nXECwTV', 'expanded_url': 'http://instagram.com/hatarakumamapj', 'display_url': 'instagram.com/hatarakumamapj'}], 'hashtags': [{'start': 95, 'end': 106, 'tag': '企業公式相互フォロー'}]}}",https://pbs.twimg.com/profile_images/1567661701318979584/9Udz8Eyh_normal.jpg,"{'followers_count': 3491, 'following_count': 3402, 'tweet_count': 1330, 'listed_count': 6}",1.6274675241065226e+18
9,1383054296191672325,しらたま39⸜🌷︎⸝‍SHElikes,3Max2021,2021-04-16T13:47:08.000Z,False,,日本 埼玉,,’85｜22.04 SHElikes入会｜22.05 活動開始22.11休会中23.2月再開予定｜北海道との2拠点生活が目標｜ストレスフリー希望｜｜♡ドライブ♡ゴルフ♡食べること｜生後10ヵ月8:-)Mom｜ #SHElikes #シーママ🌷𖤐*̩̩͙⸝⋆ 儲かりますDM▸▸▸逆に売り込みますので悪しからず,False,"{'description': {'hashtags': [{'start': 105, 'end': 114, 'tag': 'SHElikes'}, {'start': 115, 'end': 120, 'tag': 'シーママ'}]}}",https://pbs.twimg.com/profile_images/1530788760983441409/bdUJbap2_normal.jpg,"{'followers_count': 87, 'following_count': 95, 'tweet_count': 135, 'listed_count': 0}",1.5182235944545444e+18
10,739022484645675008,ひなげし🌸webデザイナー2年目,ka02_nittann,2016-06-04T09:14:25.000Z,False,,千葉県,,"デジハリwebデザイン主婦ママコース22年2月卒｜漫画とアニメが趣味のオタクです！
1歳娘の母👧子育てと家事に奮闘中✊子供と遊ぶの楽しい♥️
フリーのwebデザイナー&パートをかけ持ちでお仕事中｜web制作、バナー制作等ご相談下さい🙇‍♀️｜コーティングが好きです！
趣味アカも兼ねてます。無言フォローOK😀♥️",False,,https://pbs.twimg.com/profile_images/1533446905493004288/a1gJOLRX_normal.jpg,"{'followers_count': 122, 'following_count': 258, 'tweet_count': 1223, 'listed_count': 0}",1.5930839441233797e+18
11,1397912180226367497,千登世（ちとせ）🌺fallguysやってる,1000Vtuber,2021-05-27T13:47:01.000Z,False,,🔻企画用YouTube🔻,https://t.co/ySJb3F73Pw,企画屋Vtuberです！ ⚡100人凸待ち耐久⚡会議禁止AmongUs⚡麻雀団体戦 ⚡マイクラ生活鯖🌺FA：#千登世絵 🌺好きなこと： #minecraft #ポケモン #料理 🌺ママ⇒@yakata_il🌺パパ⇒@shiki_dusk🌺3Dパパ⇒@ruri_ageha_ 巻き込みリプOK,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ySJb3F73Pw', 'expanded_url': 'https://www.youtube.com/@TitoseVT', 'display_url': 'youtube.com/@TitoseVT'}]}, 'description': {'hashtags': [{'start': 54, 'end': 59, 'tag': '千登世絵'}, {'start': 68, 'end': 78, 'tag': 'minecraft'}, {'start': 79, 'end': 84, 'tag': 'ポケモン'}, {'start': 85, 'end': 88, 'tag': '料理'}], 'mentions': [{'start': 93, 'end': 103, 'username': 'yakata_il'}, {'start': 107, 'end': 118, 'username': 'shiki_dusk'}, {'start': 124, 'end': 136, 'username': 'ruri_ageha_'}]}}",https://pbs.twimg.com/profile_images/1630143683071979520/YS9bvaXj_normal.jpg,"{'followers_count': 17788, 'following_count': 17641, 'tweet_count': 13189, 'listed_count': 143}",1.6308984705079337e+18
12,4076421973,♡☺︎*°ポタ★ママ*°☺︎♡,97take97,2015-10-31T05:25:12.000Z,False,,Amazon欲しいものリスト♡,https://t.co/ko4R5Pha3k,"見てくれてありがとうございます(⑅•ᴗ•⑅)◜..
3児のママ✨
懸賞垢さんはフォロバします(*Ü*)
当選報告は『 #ポタママの当選報告 』で確認出来ます(*ᴗˬᴗ)  #和みっ子🏡
｢ #ポタママのお福分け ｣  少しですがフォロワーさんに🎁を！
秋田県在住ですꔛ♥",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ko4R5Pha3k', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/3SY04R90ESLR?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 59, 'end': 69, 'tag': 'ポタママの当選報告'}, {'start': 86, 'end': 91, 'tag': '和みっ子'}, {'start': 95, 'end': 105, 'tag': 'ポタママのお福分け'}]}}",https://pbs.twimg.com/profile_images/1272547299655159809/fcBVa78W_normal.jpg,"{'followers_count': 9678, 'following_count': 10797, 'tweet_count': 103262, 'listed_count': 31}",1.5975912207796183e+18
13,1410315031305023488,Woman EC【公式】（旧ママJOB）,mamajob2021,2021-06-30T19:11:45.000Z,False,,,https://t.co/ZLMOKIwbyC,企業様のEC運用を約250名体制でサポート／運営会社㈱WEBUO／Shopify構築／ECサブスク運用／LINE公式・Lステップ構築／商品登録／CS対応／受注処理／SNS運用／ユーザーリサーチやアンケート、モニターなど手間がかかる作業サポート,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZLMOKIwbyC', 'expanded_url': 'https://webuo.net/woman-ec', 'display_url': 'webuo.net/woman-ec'}]}}",https://pbs.twimg.com/profile_images/1477413231119724544/07CXB_eH_normal.jpg,"{'followers_count': 2221, 'following_count': 2771, 'tweet_count': 2444, 'listed_count': 20}",1.5206602516994458e+18
14,1415873737182781442,鬼はは@モバイルアプリ開発勉強しといて結局webサイト作ってる,OnihahaP,2021-07-16T03:21:05.000Z,False,,,,"子供向けモバイルアプリ制作目指して勉強中。自身も7歳4歳のやんちゃ兄妹子育て中(@OnihahaK)アプリ開発スキルを習得し、将来は""子供の為""を第一にゴリゴリ好きなだけアプリ開発を掘り下げて行く予定です！ 今は駆け出しですが、習得の暁にはパパママさんのあったらいいなを実現させまくります。みんな！オラに力を分けてくれ！",False,"{'description': {'mentions': [{'start': 40, 'end': 49, 'username': 'OnihahaK'}]}}",https://pbs.twimg.com/profile_images/1415874179006566401/nMA77F11_normal.jpg,"{'followers_count': 59, 'following_count': 106, 'tweet_count': 149, 'listed_count': 0}",1.415886799486931e+18
15,1312342669616586753,えまママ,ema_mama777,2020-10-03T10:44:36.000Z,False,,,,ドラマ、イケメン・かわいい子好き✨8歳と3歳ママ☆現役SE #キンプリ #sexyzone #嵐 #ジャニーズ全般 ☆amzonアソシエイツ参加中♡,False,"{'description': {'hashtags': [{'start': 30, 'end': 35, 'tag': 'キンプリ'}, {'start': 36, 'end': 45, 'tag': 'sexyzone'}, {'start': 46, 'end': 48, 'tag': '嵐'}, {'start': 49, 'end': 57, 'tag': 'ジャニーズ全般'}]}}",https://pbs.twimg.com/profile_images/1509872522887532548/7SycCfdP_normal.jpg,"{'followers_count': 6908, 'following_count': 6832, 'tweet_count': 4935, 'listed_count': 10}",
16,1243835518078423050,Yukkin@Japan,2020Yukkin,2020-03-28T09:45:19.000Z,False,,アジアのどこか,,40代からの学びなおしに挑戦中。プログラマーになりたくてJavascriptとpythonを勉強中。本業は3DCGなんでも屋。 デジタル手芸部員 #SketchUp #Blender #Fusion360 #Rhino #drone #3dprinter #ワーママ #ワーケーション #好きなことで生きていく,False,"{'description': {'hashtags': [{'start': 73, 'end': 82, 'tag': 'SketchUp'}, {'start': 83, 'end': 91, 'tag': 'Blender'}, {'start': 92, 'end': 102, 'tag': 'Fusion360'}, {'start': 103, 'end': 109, 'tag': 'Rhino'}, {'start': 110, 'end': 116, 'tag': 'drone'}, {'start': 117, 'end': 127, 'tag': '3dprinter'}, {'start': 128, 'end': 133, 'tag': 'ワーママ'}, {'start': 134, 'end': 142, 'tag': 'ワーケーション'}, {'start': 143, 'end': 155, 'tag': '好きなことで生きていく'}]}}",https://pbs.twimg.com/profile_images/1564616809277378566/5lhBtCQW_normal.jpg,"{'followers_count': 77, 'following_count': 209, 'tweet_count': 91, 'listed_count': 1}",1.3460850807588168e+18
17,1061411404333240321,IGAYU🌟子どもと一緒に親も楽しく学ぼう,IGAYU0614,2018-11-11T00:12:53.000Z,False,,,https://t.co/Pl7O5Q4II3,【自分の色を探そう】~文系の一級建築士ママが、プログラミングやお金の勉強など生きていくために必要な知識を子どもと一緒に学び中🌟子どもに読ませて自分も良かった本も紹介🌟どんな環境でも楽しく身軽に生きたいと願う人とつながりたいです🌟,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Pl7O5Q4II3', 'expanded_url': 'https://linktr.ee/igayu0614', 'display_url': 'linktr.ee/igayu0614'}]}}",https://pbs.twimg.com/profile_images/1329996757749563392/2KPCNRne_normal.jpg,"{'followers_count': 447, 'following_count': 471, 'tweet_count': 752, 'listed_count': 6}",1.3288654076131082e+18
18,1200627974631907328,ろくだいめ@インスタ23万人フォロワー,rokudaime_its,2019-11-30T04:09:58.000Z,False,,,https://t.co/XzRcEdCXKm,エンジニアしつつSNS運用も頑張って生きてます。   インスタ名:ママの味方 フォロワー数23万人,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XzRcEdCXKm', 'expanded_url': 'https://www.instagram.com/setsuyaku__cooking__/?hl=ja', 'display_url': 'instagram.com/setsuyaku__coo…'}]}}",https://pbs.twimg.com/profile_images/1524642021973295104/FXh3ym8S_normal.jpg,"{'followers_count': 609, 'following_count': 295, 'tweet_count': 1723, 'listed_count': 12}",1.2955636221862339e+18
