,id,name,username,created_at,protected,withheld,location,url,description,verified,entities,profile_image_url,public_metrics,pinned_tweet_id
0,1140451107056975872,ふみな@双子ママ🍒エンジニア,fumina_twinsmom,2019-06-17T02:48:27.000Z,False,,東京,https://t.co/3dUVlhRkOH,32歳独学4ヶ月でエンジニアに→ 8ヶ月でフリーランス｜エンジニア4年目｜ステップファミリー｜React / TypeScript｜夫もエンジニア@takutaku1913｜@chinchilla_47,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3dUVlhRkOH', 'expanded_url': 'https://note.com/fumina_twinsmom/n/n43fe460579ff', 'display_url': 'note.com/fumina_twinsmo…'}]}, 'description': {'mentions': [{'start': 73, 'end': 86, 'username': 'takutaku1913'}, {'start': 87, 'end': 101, 'username': 'chinchilla_47'}]}}",https://pbs.twimg.com/profile_images/1594177059127193601/jvT7GnkE_normal.jpg,"{'followers_count': 10082, 'following_count': 8892, 'tweet_count': 6916, 'listed_count': 34}",1.535734605185454e+18
1,1282810258402865152,まる@1児のママ🍼夫の会社お手伝い🖥そしてWEBコーダー,maaaru0016,2020-07-13T22:53:02.000Z,False,,,,妊娠前は結構しっかり働いてたけど、出産前に会社を辞めてから、夫に頼りっぱなし🫠 これはこれでいいんだけど、罪悪感が..😨😨 変わりたい！変わるぞ！という気持ちを込めて。日々を呟きます🌻,False,,https://pbs.twimg.com/profile_images/1338279614334976002/R6c9pGl7_normal.jpg,"{'followers_count': 840, 'following_count': 495, 'tweet_count': 3842, 'listed_count': 3}",1.41400882800631e+18
2,156247155,管理栄養士 横川仁美／お味噌汁から健康・キレイ作りを♪,starshiplovely,2010-06-16T12:03:40.000Z,False,,薬機法対応限定で無料NGチェック実施中✨お気軽にDMを！,https://t.co/HYLpvzaD94,2児のママ管理栄養士（お味噌汁レシピ研究家）／福島県で活動中／シンプル・時短で家庭を応援！ 子育てママに嬉しい！子どもも喜ぶお味噌汁✨ ／一杯でココロとカラダを満たす／管理栄養士 横川仁美の公式サイトは↓から♪ 🌸お味噌汁レシピ印刷可能（準備中）,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HYLpvzaD94', 'expanded_url': 'http://yokokawa-hitomi.com/', 'display_url': 'yokokawa-hitomi.com'}]}}",https://pbs.twimg.com/profile_images/1631268710769131520/JvtwbmMe_normal.jpg,"{'followers_count': 772, 'following_count': 493, 'tweet_count': 1494, 'listed_count': 7}",
3,2956149234,haku.1108,mchr0611,2015-01-02T14:43:28.000Z,False,,,https://t.co/xBexQEVLpY,2017.05.11💍 5歳の男の子👶🏽と3歳の女の子👧🏻のママです💕毎日笑顔がモットー🌝 ❤️（たまに鬼に変化有👹）皆さまとのご縁大切にしたいです❤️❤️ほしい物リスト↓,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xBexQEVLpY', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/2DJJAEY4XUFMQ?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}",https://pbs.twimg.com/profile_images/1238085802153791488/asKxd7xV_normal.jpg,"{'followers_count': 267, 'following_count': 2183, 'tweet_count': 14994, 'listed_count': 0}",1.3505885848441733e+18
4,1127453463393128448,mimi,misamiu2,2019-05-12T06:00:27.000Z,False,,日本 東京,,子育て真っ盛りのワーママです。 毎日程よく頑張るぞ(^^)歯科衛生士やってます🦷最近は競輪と懸賞にハマっています☆色々な出会いに感謝です♪♪,False,,https://pbs.twimg.com/profile_images/1413998182917304324/V1XH_EL4_normal.jpg,"{'followers_count': 355, 'following_count': 5000, 'tweet_count': 36666, 'listed_count': 20}",1.59537832569788e+18
5,775937688926990338,サボン,ayagenie2016,2016-09-14T06:02:16.000Z,False,,,,4歳の女の子ママ💐今年も！ダイエットと懸賞・モニター頑張ります🌈30代。ブルベ夏。元百貨店受付👣Instagramでモニター楽しみ中。新しい物を試すの大好き 👍🏻無言フォローすみません💦同じ趣味の方、フォローお待ちしてます！2023年はもっと懸賞楽しむっ🙌🏻#サボンの当選品,False,"{'description': {'hashtags': [{'start': 129, 'end': 137, 'tag': 'サボンの当選品'}]}}",https://pbs.twimg.com/profile_images/1614601789525086209/Pygu7KMO_normal.jpg,"{'followers_count': 1197, 'following_count': 4938, 'tweet_count': 32893, 'listed_count': 4}",1.6318397493665055e+18
6,1328133549610782725,やまもと,a_8mamo10,2020-11-16T00:31:36.000Z,False,,,,"2021年3月30日女の子出産予定のプレママ👶
隙間時間に懸賞チャレンジ✨
Amazonギフト当たったら赤ちゃんグッズを買うぞぉ👶
アニメ・コスメ・ファッション・グルメ・旅行・プレママ・子育て・東洋医療・あマ指・柔整に興味あり❤️",False,,https://pbs.twimg.com/profile_images/1328133996958498816/JLuGFgOD_normal.jpg,"{'followers_count': 82, 'following_count': 2122, 'tweet_count': 9080, 'listed_count': 22}",1.362080298448556e+18
7,1344806910994698240,ひなた,hinacyo17,2021-01-01T00:45:41.000Z,False,,,,高校生ママです,False,,https://pbs.twimg.com/profile_images/1344807324477652993/_Ply_kvp_normal.jpg,"{'followers_count': 114, 'following_count': 3780, 'tweet_count': 11765, 'listed_count': 19}",
8,1107819234883624961,みmama🌈,lalala3925,2019-03-19T01:41:02.000Z,False,,,https://t.co/0UxWccvXGH,ポジティブママ👩第二子妊娠中🤰フルタイムで頑張る母ちゃんです🙌　美味しいもの大好き！ファッション大好き！新しいこと好き！    #みちゃ当選記録,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0UxWccvXGH', 'expanded_url': 'https://www.amazon.co.jp/hz/wishlist/ls/180BSSKS80W0I/?ref_=lol_ov_', 'display_url': 'amazon.co.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 64, 'end': 72, 'tag': 'みちゃ当選記録'}]}}",https://pbs.twimg.com/profile_images/1355186219592732672/57hYIorc_normal.jpg,"{'followers_count': 2162, 'following_count': 4368, 'tweet_count': 9216, 'listed_count': 15}",1.611970556274049e+18
9,1287756391189364736,ここひびのままま,c0c0_hibi,2020-07-27T14:27:09.000Z,False,,日本,,4歳👧 3歳👦 のママ❤️ Twitter始めたばかりなので使い方まだこれからです❤️,False,,https://pbs.twimg.com/profile_images/1329013603337261056/nxhFhkVr_normal.jpg,"{'followers_count': 74, 'following_count': 1302, 'tweet_count': 2778, 'listed_count': 16}",
